path,text
filtered-cv10-test/2723.wav,отамана не застали поїхав на цукроварню
filtered-cv10-test/2724.wav,політаєш
filtered-cv10-test/2725.wav,хлопці помалу запереступали до багаття борислав маючи на оці своє ввесь час липнув
filtered-cv10-test/1614.wav,на палубі спускали шлюпку
filtered-cv10-test/1615.wav,а про плату не бійтесь я вашої кривди не схочу
filtered-cv10-test/1616.wav,вже знов якась мара
filtered-cv10-test/1617.wav,очевидно вона якогось принца жде
filtered-cv10-test/1618.wav,і не вкрав нічого
filtered-cv10-test/1619.wav,і чого ти таким холодним тоном відповідаєш
filtered-cv10-test/162.wav,більше очікуймо майбутнього добра ніж біймося прийдешнього лиха
filtered-cv10-test/1620.wav,може удвох швидше знайдемо
filtered-cv10-test/1621.wav,ви мені не вірите
filtered-cv10-test/1624.wav,грицько стояв коло стіни опустив носа й чухав потилицю
filtered-cv10-test/931.wav,а от щоб засипати ту кляту криницю
filtered-cv10-test/932.wav,я мусив іти додому
filtered-cv10-test/933.wav,цю умову васальної залежності було прийнято
filtered-cv10-test/934.wav,архітектура теж літопис світу вона говорить тоді коли вже мовчать і пісні і перекази
filtered-cv10-test/936.wav,погляньте як вона використовується запаскуджена захаращена покинута селянином
filtered-cv10-test/937.wav,сіверян деревлян тиверців дулібів тощо
filtered-cv10-test/938.wav,мурома меря весь мокша мещера
filtered-cv10-test/941.wav,таким чином на сьогодні є два проекти рішень
filtered-cv10-test/942.wav,конкуренція між австрійцями та росіянами дала румунам шанс
filtered-cv10-test/943.wav,хто кислиці їв а кого оскома напала
filtered-cv10-test/944.wav,тогди коли рак свисне
filtered-cv10-test/2451.wav,книги бездонна глибина ми ними в печалі втішаємося вони узда для тіла й душі
filtered-cv10-test/2452.wav,князь із неохотою рушив до військ
filtered-cv10-test/2453.wav,ось відтоді московська владна і релігійна верхівка вважає себе законною спадкоємицею візантійської імперії
filtered-cv10-test/2454.wav,велике київське князівство розпалося на десятки дрібних удільних які жили осібно
filtered-cv10-test/2455.wav,дивись на зріст та питайся розуму
filtered-cv10-test/2456.wav,виключно всеукраїнським референдумом вирішуються питання про зміну території україни
filtered-cv10-test/2457.wav,чи ж це любов як не є гідна любові вона
filtered-cv10-test/2458.wav,хоч бачить око та зуб не йме
filtered-cv10-test/246.wav,старий кінь борозни не зіпсує
filtered-cv10-test/2461.wav,погано дуже страх погано
filtered-cv10-test/500.wav,його сивуха запалила
filtered-cv10-test/503.wav,він переміг як в категорії юнаків так і серед дорослих
filtered-cv10-test/504.wav,правопис не з дієсловом
filtered-cv10-test/505.wav,двох флавіїв для риму забагато
filtered-cv10-test/506.wav,навіщо мені вивчати казахську мову вона в житті не знадобиться
filtered-cv10-test/507.wav,і не закінчився
filtered-cv10-test/508.wav,обидва дивом залишилися живі врятувавшись із затонулого підводного човна
filtered-cv10-test/509.wav,тут теж обману достатньо
filtered-cv10-test/51.wav,і так будеш мусив дуже рідко вчащати
filtered-cv10-test/510.wav,усього було вбито чотириста знатних лицарів а п'ятдесят орденських братів потрапили в полон
filtered-cv10-test/511.wav,ну хто хоче від своєї не чекістської підходь
filtered-cv10-test/512.wav,переглянуті левадним стали на свої місця
filtered-cv10-test/513.wav,масі не можна розслаблятися перед боротьбою
filtered-cv10-test/514.wav,на четвертий день гарячка зникла
filtered-cv10-test/515.wav,треба комусь поїхати зв'язатися роздивитися як там
filtered-cv10-test/52.wav,як міг він жити
filtered-cv10-test/2540.wav,першою жінкою що піднялася на еверест стала японська альпіністка
filtered-cv10-test/2541.wav,язик до києва доведе а в києві заблудить
filtered-cv10-test/2542.wav,незабаром у школах розпочнуться весняні канікули
filtered-cv10-test/2543.wav,ціль одна а дорога й бачення різні
filtered-cv10-test/2544.wav,батько зразок чесності порядності і доброзичливості
filtered-cv10-test/2545.wav,заклик до переговорів звучатиме зворушливо однак у них може критися серйозна загроза
filtered-cv10-test/2546.wav,як є на юшку мусить бути й на петрушку
filtered-cv10-test/2547.wav,сумую за тобою літо
filtered-cv10-test/2548.wav,едгар дега всесвітньо відомий художник який зображав на полотнах українок
filtered-cv10-test/2549.wav,які ще будуть пропозиції
filtered-cv10-test/255.wav,у великих магазинах мешкали червоноармійці робітники шумовиння київської вулиці
filtered-cv10-test/2550.wav,інформацію про створення аніме-фільму підтвердили на офіційній сторінці
filtered-cv10-test/2405.wav,традиційно українські школярі мають канікули кожного кварталу
filtered-cv10-test/2406.wav,русини назва українців до сімнадцятого століття на західноукраїнських землях до початку двадцятого століття
filtered-cv10-test/2407.wav,крим це україна
filtered-cv10-test/2408.wav,що зараз нас усіх хвилює
filtered-cv10-test/2409.wav,смачного пане сергію
filtered-cv10-test/241.wav,залишається додати що інститути самоврядування були достатньо розвинені також у давній україні
filtered-cv10-test/2410.wav,деякі загальні враження наші люди доволі іронічно ставляться до загрози
filtered-cv10-test/2411.wav,звісно корупціонерів не можна терпіти на державній службі
filtered-cv10-test/2412.wav,ця цифра мені ні про що не говорить
filtered-cv10-test/2413.wav,нас помічають
filtered-cv10-test/2414.wav,у гадючому і чорному ярах гуркотів бій
filtered-cv10-test/886.wav,перша пропозиція яка стоїть у порядку денному
filtered-cv10-test/887.wav,а щоб вас біда у сраку цілувала
filtered-cv10-test/888.wav,головою ради національної безпеки і оборони україни є президент україни
filtered-cv10-test/889.wav,наш організм у спеку швидко втрачає воду
filtered-cv10-test/890.wav,розкажи трохи про себе
filtered-cv10-test/891.wav,гарпія зла жінка а також зло що мучить людину терзає її душу
filtered-cv10-test/892.wav,однак повернімося до історичної канви оповіді
filtered-cv10-test/893.wav,адже нобелівському лауреатові треба вірити на слово
filtered-cv10-test/894.wav,підлість таких діянь згодом спишеться й приховається в історичних писаннях  а придбання залишаться
filtered-cv10-test/895.wav,свободу не спинити
filtered-cv10-test/896.wav,захід його пам'ятай заходом є теж твоїм
filtered-cv10-test/897.wav,сама природа дбає за то аби між людьми не було рівності
filtered-cv10-test/3213.wav,і воювали саме булгар а не татар
filtered-cv10-test/3214.wav,дійсно воно дуже важливе
filtered-cv10-test/3215.wav,знадвору будівлю оточили озброєні силовики і не давали вивезти затриманих
filtered-cv10-test/3216.wav,цивільні біженці що підтримують терористів
filtered-cv10-test/3217.wav,вище голови не вдариш
filtered-cv10-test/3218.wav,деякі матеріали настільки рідкі що вони практично незнайомі широкій публіці
filtered-cv10-test/3219.wav,будемо з вами радитися
filtered-cv10-test/3220.wav,відкривали тільки тоді коли давали їсти
filtered-cv10-test/3221.wav,усі ці фактори працюють проти появи в китаї гордості за свою роботу
filtered-cv10-test/3222.wav,так воно є
filtered-cv10-test/3224.wav,хороший вчитель пояснює
filtered-cv10-test/3225.wav,чим він сьогодні незручний
filtered-cv10-test/3226.wav,усі суб'єкти права власності рівні перед законом
filtered-cv10-test/3227.wav,в європі неможливо залишити автомобіль і не сплатити
filtered-cv10-test/1025.wav,до косарів
filtered-cv10-test/1027.wav,хто речи
filtered-cv10-test/1028.wav,він недбало забрав меч із гатилової руки й дав його войславові
filtered-cv10-test/103.wav,батьки зобов'язані утримувати дітей до їх повноліття
filtered-cv10-test/1033.wav,загальна позовна давність встановлюється тривалістю у три роки
filtered-cv10-test/1034.wav,пам'ять наших героїв буде вшанована і увіковічена
filtered-cv10-test/1035.wav,джомолунгма є пірамідальним піком
filtered-cv10-test/1036.wav,у лікарні карлос зустрічає миколу
filtered-cv10-test/1037.wav,і тільки після цього мораторій можна знімати
filtered-cv10-test/1038.wav,тобто це самозахоплення
filtered-cv10-test/1039.wav,саме венеціанські дзеркала на довгі століття стали уособленням високого статусу та престижу
filtered-cv10-test/104.wav,зверніть увагу жодною державністю московською не пахне
filtered-cv10-test/1040.wav,князь охолов і по хвилині мовив уже таким голосом який не терпів заперечень
filtered-cv10-test/1042.wav,може це не сподобається комусь у кабулі в тегерані в анкарі
filtered-cv10-test/2076.wav,язик без кісток що хоче лопоче
filtered-cv10-test/2077.wav,насправді ця гордість вилізла нам боком
filtered-cv10-test/2078.wav,кожна група зберігає свою самоназву
filtered-cv10-test/2079.wav,московія за роки свого розвитку не дала людству жодного відкриття
filtered-cv10-test/2080.wav,історичними вигадками підганяли під московію візантійську спадщину
filtered-cv10-test/2081.wav,ось відтоді московська владна і релігійна верхівка вважає себе законною спадкоємицею візантійської імперії
filtered-cv10-test/2082.wav,не все те золото що блищить
filtered-cv10-test/2083.wav,князі-московити були рабськи відданими нащадкам хана батия
filtered-cv10-test/2084.wav,в нього руки на всі штуки
filtered-cv10-test/2085.wav,отже звернемося до фактів історії
filtered-cv10-test/2086.wav,але повернімося в московський улус
filtered-cv10-test/2087.wav,таке марилося їм тривалий час
filtered-cv10-test/2088.wav,однак я чув інше
filtered-cv10-test/1873.wav,треба вживати їхні методи
filtered-cv10-test/188.wav,бог нам у руки пхає
filtered-cv10-test/1881.wav,я ж незаймана єсмь ти сам се увидиш
filtered-cv10-test/1883.wav,антиатом
filtered-cv10-test/1884.wav,дьюї про вільний розвиток дитини
filtered-cv10-test/1885.wav,колись на цих землях жили трипільці
filtered-cv10-test/1886.wav,як з нелюбом мені жити
filtered-cv10-test/1887.wav,я-м такоже мислив про се
filtered-cv10-test/1888.wav,запала тиша й у сій моторошній тиші несподівано гримнув могутній голос великого князя
filtered-cv10-test/1889.wav,вихованець ризького футболу
filtered-cv10-test/3413.wav,прибігають татари теж не дружити
filtered-cv10-test/3414.wav,блазням царевим ще й досі не спиться
filtered-cv10-test/3415.wav,і бився відважно король данило
filtered-cv10-test/3416.wav,заклад має високий імідж та рівень навчання в місті та області
filtered-cv10-test/3417.wav,проте маленький том не почував себе нещасним
filtered-cv10-test/3418.wav,така діяльність має місце серед усіх організацій товариства червоного хреста в місті києві
filtered-cv10-test/3419.wav,знов по шиї пройшов дрож
filtered-cv10-test/342.wav,одного дня андрій не показувався надворі аж до обіду
filtered-cv10-test/3420.wav,тому ми вас підтримуємо
filtered-cv10-test/3421.wav,думай і роби все для того щоб перемогли добро і справедливість
filtered-cv10-test/3422.wav,це хвилювало людей
filtered-cv10-test/3423.wav,я пила би це життя
filtered-cv10-test/3424.wav,особисті немайнові права автора не можуть бути передані іншим особам
filtered-cv10-test/3425.wav,згідно угоди грузинські війська були відведені зі своїх позицій і припинили вогонь
filtered-cv10-test/3426.wav,украли щось
filtered-cv10-test/3427.wav,виховання завжди командна гра
filtered-cv10-test/3428.wav,це приємно
filtered-cv10-test/2993.wav,який є сенс поспішати
filtered-cv10-test/2994.wav,він виконує свою роботу і виконує її як уміє
filtered-cv10-test/2995.wav,так не хочеш не треба
filtered-cv10-test/2996.wav,се зачепило богдана й він сказав
filtered-cv10-test/2997.wav,парубок знову сидить та й плаче
filtered-cv10-test/2998.wav,володар п'яти чемпіонських титулів в цьому класі автоперегонів
filtered-cv10-test/2999.wav,алтин дрібна монета вартість якої дорівнювала трьом копійкам
filtered-cv10-test/3.wav,камрад покірно ліг і поклавши голову на лапи зітхнув
filtered-cv10-test/30.wav,панна дивиться в землю
filtered-cv10-test/300.wav,і бороду голиш
filtered-cv10-test/3001.wav,п'ю твою славу гатиле
filtered-cv10-test/3003.wav,її почали благати щоб поворожила й князеві й їм але бабця відмовилась
filtered-cv10-test/3005.wav,частина друга
filtered-cv10-test/3006.wav,розділові знаки у цитатах
filtered-cv10-test/1572.wav,компетенція та функції ради національної безпеки і оборони україни визначаються законом
filtered-cv10-test/1574.wav,був насправді троянським конем з метою здобуття популярності
filtered-cv10-test/1575.wav,головним призначенням символу було налякати і морально вплинути на жертву
filtered-cv10-test/1576.wav,з городища
filtered-cv10-test/1578.wav,не признаю відповів він нарешті бабця прошамкала
filtered-cv10-test/1579.wav,від лютої напасті
filtered-cv10-test/158.wav,його возик був навантажений усяким добром
filtered-cv10-test/1580.wav,григорій савич сковорода
filtered-cv10-test/1581.wav,антей
filtered-cv10-test/1582.wav,прийди по заході сонця маю ректи тобі про справи твої
filtered-cv10-test/1583.wav,іладіка несамовито гукнула
filtered-cv10-test/1584.wav,мусиш се зробити для землі руської
filtered-cv10-test/1585.wav,тоді володимир великий покаявся скинув перуна і русь охрестив
filtered-cv10-test/1589.wav,ці твердження не вимисли окремих істориків
filtered-cv10-test/159.wav,я думаю що й тут можна підняти народ
filtered-cv10-test/1590.wav,добре що бодай царя відкупили у турків
filtered-cv10-test/1591.wav,яку думку ми почерпнули з цього здавалося б досить місткого за обсягом твердження
filtered-cv10-test/1701.wav,червоні стали там на ночівлю
filtered-cv10-test/1702.wav,межами й путівцями йдемо до села куди вчора прийшла невідома червона частина
filtered-cv10-test/1703.wav,в коридорчику наладнаний максим
filtered-cv10-test/1704.wav,молодший брат василь останній із ярославичів підсидів старшого
filtered-cv10-test/1705.wav,молодець
filtered-cv10-test/1706.wav,ось факти виявлені у звичайній літературі доступній кожному
filtered-cv10-test/1707.wav,навіть оон із цього питання висловилася
filtered-cv10-test/1708.wav,виявляється літописні зводи як правило знаходили ті люди яким вони конче були потрібні
filtered-cv10-test/1709.wav,така подвійна мірка російської історії й цього разу
filtered-cv10-test/171.wav,так це передбачено і договором і законодавством взагалі
filtered-cv10-test/1710.wav,незалежність адвокатури гарантується
filtered-cv10-test/1711.wav,божая іскра то тяжке прокляття дикий і лютий пожар
filtered-cv10-test/1713.wav,лише історична необхідність сприяє розвитку науки освіти культури проведенню широкомасштабних реформ
filtered-cv10-test/1714.wav,але князі київської землі ніколи не зазіхали на слов'янські святині київські храми
filtered-cv10-test/1716.wav,що змінюється
filtered-cv10-test/1717.wav,надійсь що все буде
filtered-cv10-test/1718.wav,на капітальний ремонт шкіл
filtered-cv10-test/1719.wav,дякую збираюся
filtered-cv10-test/2124.wav,головою ради національної безпеки і оборони україни є президент україни
filtered-cv10-test/2125.wav,на чийому кони сидиш тому пісню співай
filtered-cv10-test/2126.wav,його підлеглі підозрюються у перевищенні своїх повноважень
filtered-cv10-test/2127.wav,гоподарям доведеться змінити сорти які вони вирощують на більш витривалі
filtered-cv10-test/2128.wav,хіба може говорити про біле той котрому невідоме що таке чорне
filtered-cv10-test/2129.wav,народ безпосередньо бере участь у здійсненні правосуддя через присяжних
filtered-cv10-test/213.wav,про мене хоч і обоє біжіть на вулицю і мати і дочка
filtered-cv10-test/2130.wav,людина конечна і за своєю суттю хоче закінчених історій
filtered-cv10-test/2131.wav,ходить просити а нема в чім носити
filtered-cv10-test/2132.wav,але цей був як безодня кострубата чорна вогка
filtered-cv10-test/2133.wav,ой візьму я кріселечко
filtered-cv10-test/2134.wav,на цій інфографіці змальовано плин бойових дій на усіх фронтах
filtered-cv10-test/2136.wav,атлантида прекрасна заповітна країна
filtered-cv10-test/2137.wav,цю ситуацію потрібно виправити
filtered-cv10-test/2366.wav,хто сміливіший
filtered-cv10-test/2367.wav,цей приклад дороговказ для зміни структури української економіки з сировинної на сучасну
filtered-cv10-test/2368.wav,таке саме спорядження використовує берегова охорона сша
filtered-cv10-test/2369.wav,так було у всіх тих моментах
filtered-cv10-test/237.wav,от так за хліб за сіль ти платиш
filtered-cv10-test/2370.wav,дійсно не буду затримувати
filtered-cv10-test/2371.wav,якби ще одного добрих волів мала б їй-богу
filtered-cv10-test/2372.wav,от уже не люблю
filtered-cv10-test/2373.wav,хай крутить жорна й корови доїть
filtered-cv10-test/2374.wav,пам'ятаю тоді в перший раз я розгорнула біблію й почала її уважно читати
filtered-cv10-test/2375.wav,вже коли на те пішло то він мусить бути наш
filtered-cv10-test/2376.wav,тепер уже будуть гатити цілу ніч
filtered-cv10-test/2377.wav,на подвір'ю зчинилася метушня
filtered-cv10-test/2378.wav,там тільки її лікоть її сміх її погляд
filtered-cv10-test/2379.wav,про моральну його сторону ніхто не журився
filtered-cv10-test/238.wav,знаю знаю це можна говорити тільки своїм
filtered-cv10-test/2380.wav,то як же ви думаєте
filtered-cv10-test/2381.wav,почав він при світлі розглядати та читати
filtered-cv10-test/2195.wav,щоночі перш ніж заснути уявляйте собі свій ідеальний завтрашній день
filtered-cv10-test/2196.wav,хоча йшлося про величезні як на ті часи доходи
filtered-cv10-test/2197.wav,українці білоруси молдовани стали рабами так званими кріпаками
filtered-cv10-test/2198.wav,стариця налила їй повний келих міцного бурого меду
filtered-cv10-test/2199.wav,у справжньому катерининському дусі
filtered-cv10-test/22.wav,морфологічний розбір часток
filtered-cv10-test/220.wav,лягаймо спитав огнян
filtered-cv10-test/2200.wav,так одразу всі люди того фінського поселення стали християнами й великоросами
filtered-cv10-test/2201.wav,ще одна засаднича брехня російської історії
filtered-cv10-test/2202.wav,а правда мовчите бо не знаєте з чого господь бог сотворив
filtered-cv10-test/2203.wav,чи не єси княже хрестатий
filtered-cv10-test/2204.wav,так є неохоче відгукнувся луганський князь брат єсмь утретє йому та
filtered-cv10-test/2205.wav,єси княже шістьма літами старійший за мене будь вітцем садженим нареченій жоні моїй
filtered-cv10-test/2206.wav,годой тільки такнув
filtered-cv10-test/2208.wav,навіщо друкувати одне у двадцяти книгах
filtered-cv10-test/2209.wav,мій патріотизм се не сентимент не національна гордість то тяжке ярмо
filtered-cv10-test/2210.wav,я просив би запустити презентацію
filtered-cv10-test/2212.wav,яка ж таємниця об'єднує екіпаж
filtered-cv10-test/3125.wav,ще раз послухаємо старі пісні московитів в оновленому сучасному виконанні
filtered-cv10-test/3126.wav,як можна інакше дивитися на світ як не з нутра власної нації
filtered-cv10-test/3127.wav,думка про існування української держави доводить солженіцина до нестями
filtered-cv10-test/3128.wav,отже навіщо
filtered-cv10-test/3129.wav,князь із неохотою рушив до військ
filtered-cv10-test/313.wav,решта світу вчилася проводити сучасні кампанії
filtered-cv10-test/3130.wav,це надалі підтвердиться й іншими викладками
filtered-cv10-test/3131.wav,україна є суверенна і незалежна демократична соціальна правова держава
filtered-cv10-test/3132.wav,будь проклята кров ледача не за рідний край пролита
filtered-cv10-test/3133.wav,так хитро писалася великоросійська історія
filtered-cv10-test/3134.wav,князь за гроші збирав дружину і йшов на іншого князя
filtered-cv10-test/3135.wav,не дорікатимемо професорові який узяв зі стелі російських переселенців  котрі зустрічалися з фінськими тубільцями
filtered-cv10-test/3136.wav,правосуддя здійснюють судді у визначених законом випадках правосуддя здійснюється за участю присяжних
filtered-cv10-test/3137.wav,і кози ситі і сіно ціле
filtered-cv10-test/3138.wav,на сіті вбито князя володимира юрійовича рязанського від татар
filtered-cv10-test/3139.wav,законів та інших правових актів верховної ради україни
filtered-cv10-test/304.wav,загалом вони володіли сильним дзьобом що нагадував дзьоб папуги
filtered-cv10-test/3040.wav,залишиться лиш дим та нитка
filtered-cv10-test/3042.wav,я тимчасово осліп через панічний напад
filtered-cv10-test/3043.wav,тоді я ставлю перший проект
filtered-cv10-test/3044.wav,я не знаю цього
filtered-cv10-test/3045.wav,тоді будь ласка на трибуну
filtered-cv10-test/3047.wav,є виборчий кодекс який нереально прийняти там чотири тисячі поправок ми його не приймемо
filtered-cv10-test/3048.wav,великий як світ а дурний як пліт
filtered-cv10-test/3049.wav,фактично роботу російської пропагандистської машини можна порівняти з матрьошкою
filtered-cv10-test/305.wav,заварив кашу так і їж
filtered-cv10-test/3050.wav,як змінилися показники здоров'я населення в цих районах
filtered-cv10-test/3052.wav,вона вміє читати по губах
filtered-cv10-test/3053.wav,саме тоді потрапили в європу рис гречка лимони абрикоси кавуни
filtered-cv10-test/3054.wav,це неприпустимо
filtered-cv10-test/3055.wav,я шукав те що в мене було завжди
filtered-cv10-test/3056.wav,відбуватиметься зростання кількості лісових пожеж
filtered-cv10-test/3059.wav,тому якщо виникають будь-які питання ми завжди раді допомогти
filtered-cv10-test/306.wav,під братом не копай ями і не вкине тебе бог іще в більшу
filtered-cv10-test/3672.wav,але ви не сказали жодного слова про скасування президентської недоторканості недоторканості суддів
filtered-cv10-test/3673.wav,вирішення складної проблеми потребує пошуку по всьому ландшафту найкращих видимих рішень
filtered-cv10-test/3674.wav,що то значить химерувати
filtered-cv10-test/3675.wav,наймудріша людина та яку найбільше дратує втрата часу
filtered-cv10-test/3676.wav,і коли вона довела свою успішність прийняли її з ентузіазмом
filtered-cv10-test/3677.wav,так я розумію
filtered-cv10-test/3678.wav,побув як пес у сливках
filtered-cv10-test/3679.wav,також апелюють до загальновідомих речей які насправді є поширеними міфами
filtered-cv10-test/3680.wav,недодержава є однією з наріжних тем російської дезінформації
filtered-cv10-test/3681.wav,їх вдалося врятувати
filtered-cv10-test/3682.wav,і морква серце має
filtered-cv10-test/3683.wav,активісти ніяк не можуть розібратися
filtered-cv10-test/3684.wav,сюжет та ідея надзвичайні
filtered-cv10-test/3685.wav,у корпорації свої передовики виробництва її працівники мають професійну гордість
filtered-cv10-test/3686.wav,тепер стосовно того що ми там робимо і як ми робимо
filtered-cv10-test/3687.wav,скільки в мене часу
filtered-cv10-test/3689.wav,думав мабуть що мертва і не колов удруге пішов далі
filtered-cv10-test/1427.wav,не вбити бика за ложку молока
filtered-cv10-test/1428.wav,пауло коельо став членом бразильської літературної академії
filtered-cv10-test/1429.wav,переляканий як пилип з конопель
filtered-cv10-test/143.wav,так ми погоджуємося
filtered-cv10-test/1430.wav,тому якщо виникають будь-які питання ми завжди раді допомогти
filtered-cv10-test/1432.wav,рухаємось далі
filtered-cv10-test/1433.wav,шановні учасники засідання
filtered-cv10-test/1434.wav,світ ловив мене та не спіймав
filtered-cv10-test/1435.wav,хто кислиці їв а кого оскома напала
filtered-cv10-test/1436.wav,спалити кораблі рішуче порвати з минулим стати на новий шлях
filtered-cv10-test/1437.wav,і розливатись в повній мірі десні ніщо не завадить
filtered-cv10-test/1438.wav,вдалині видніється пішохідний міст
filtered-cv10-test/1439.wav,первісний ареал розселення племен вікінгів балтійське узбережжя норвегії швеції та данії
filtered-cv10-test/144.wav,метеорологи зазначають що в києві надзвичайно тепла друга половина грудня
filtered-cv10-test/1440.wav,розрахували будь ласка сідайте
filtered-cv10-test/1441.wav,поки що пропоную відкласти це питання
filtered-cv10-test/2953.wav,се була данина поконові деревлян і сіврів
filtered-cv10-test/2954.wav,то ще є не найгірше словенського роду на русі побільшає
filtered-cv10-test/2956.wav,будьте в моєму домі
filtered-cv10-test/2957.wav,сам відаєш
filtered-cv10-test/2958.wav,ходімо
filtered-cv10-test/2959.wav,усі речуть а нікому до мене діла нема сердито відповіла гримільда
filtered-cv10-test/2960.wav,тоді я вам не думу а бувалину нарешті згодився гусляр хочете
filtered-cv10-test/2962.wav,звідкуду везете
filtered-cv10-test/2964.wav,був єси в греках княже маєш відати
filtered-cv10-test/2966.wav,не хочу
filtered-cv10-test/2967.wav,у мене жінка діти
filtered-cv10-test/2968.wav,начальники п'явки людськії
filtered-cv10-test/2969.wav,днювали в лісі вночі їхали
filtered-cv10-test/297.wav,хлопець зробив татуювання з невдалим фото дівчини
filtered-cv10-test/2970.wav,відозви роздав самим петлюрою підписані
filtered-cv10-test/2971.wav,а він її поціловав
filtered-cv10-test/2972.wav,може і не пішло б у червоних так добре якби не послужливий землячок махно
filtered-cv10-test/1923.wav,якість навчального обладнання оцінили педагоги
filtered-cv10-test/1924.wav,з'ясувати правду допоміг професіонал
filtered-cv10-test/1925.wav,такий вид інтелектуальної різноманітності критично важливий для пошуку правильних рішень складних проблем
filtered-cv10-test/1926.wav,змішайте всі інгредієнти та вилийте на розігріту пательню з краплею оливкової олії
filtered-cv10-test/1927.wav,не надійся грицю на дурницю
filtered-cv10-test/1928.wav,потім тайвань захопили китайці які не мали з аборигенами нічого спільного
filtered-cv10-test/1929.wav,аби вам так не шкодила вода як старому молода
filtered-cv10-test/193.wav,вовки
filtered-cv10-test/1930.wav,це створює простір для синтезу двох течій економічної політики
filtered-cv10-test/1931.wav,одна сорока з кола а десять на кіл
filtered-cv10-test/2598.wav,з рибалки носити копчену рибу
filtered-cv10-test/2599.wav,теща лиш єзиком плеще
filtered-cv10-test/26.wav,по драбині в сіни
filtered-cv10-test/260.wav,одне з найбільших князівств періоду феодальної роздробленості русі
filtered-cv10-test/2600.wav,тоді ставлю на голосування пропозицію голови земельної профільної комісії про зняття
filtered-cv10-test/2601.wav,мене неначе струмом вдарило
filtered-cv10-test/2602.wav,жиють як пес с котом
filtered-cv10-test/2603.wav,може прийшов час зіграти по-дорослому
filtered-cv10-test/2604.wav,без проводу військо гине
filtered-cv10-test/2605.wav,і як швидко взагалі ми зможемо ввести в експлуатацію другий та третій блоки
filtered-cv10-test/2804.wav,я бачу хто куди їде хто на якій станції заходить
filtered-cv10-test/2805.wav,і він спитав яку б найти принаду щоб привернуть тебе до рук моїх
filtered-cv10-test/2806.wav,думок як у пса стежок
filtered-cv10-test/2807.wav,корупцію можна швидко ліквідувати застосувавши політичну волю
filtered-cv10-test/2808.wav,давайте від фракції
filtered-cv10-test/2809.wav,шановні колеги я оголошую обідню перерву
filtered-cv10-test/281.wav,чому ж царська адміністрація так вчинила
filtered-cv10-test/2810.wav,у морг спокійно відповів санітар
filtered-cv10-test/2811.wav,тобто ті питання які зараз укладені в основі проекту
filtered-cv10-test/2813.wav,тобто дату ви не можете сказати
filtered-cv10-test/2814.wav,робота проводиться
filtered-cv10-test/2815.wav,не вчуєш від нього ні бе  ні ме  ні кукуріку
filtered-cv10-test/2816.wav,особа яка виявила скарб набуває право власності на нього
filtered-cv10-test/2817.wav,на високих гривах гір кругом яру зеленіє старий ліс як зелене море вкрите хвилями
filtered-cv10-test/2819.wav,до івана прискакав захекавшись боярин государю час їхати
filtered-cv10-test/282.wav,що я маю на увазі
filtered-cv10-test/2820.wav,всі води гідні відбивати небо
filtered-cv10-test/3081.wav,рідна мова на чужині ще милішою стає
filtered-cv10-test/3083.wav,я не проводитиму нового дослідження цього питання
filtered-cv10-test/3084.wav,глупота є особливою принадою гарненької жінки
filtered-cv10-test/3086.wav,московити ж ніколи русичами не були
filtered-cv10-test/3087.wav,про нього мовилося мимохідь мовляв немає нічого серйозного
filtered-cv10-test/3088.wav,тиха вода греблю рве
filtered-cv10-test/3089.wav,спочатку поговоримо про крим
filtered-cv10-test/309.wav,він мислив не насущними справами й потребами він дивився далеко вперед
filtered-cv10-test/3091.wav,вони й там у суздалі і ростові намагалися насаджувати свої погляди й методи дій
filtered-cv10-test/3092.wav,не додавай знесиленим журби не добивай зневір'ям підупалих
filtered-cv10-test/3093.wav,суспільне життя в україні ґрунтується на засадах політичної економічної та ідеологічної багатоманітності
filtered-cv10-test/3094.wav,тут російські історики мовчать нема чим хвалитись
filtered-cv10-test/3095.wav,солженіцин не та людина яка не знає історичних істин
filtered-cv10-test/3096.wav,а вам юрію михайловичу
filtered-cv10-test/3097.wav,ніхто про це нині не хоче думати
filtered-cv10-test/3099.wav,коли віднята душа чи тіло людина перестає бути людиною
filtered-cv10-test/31.wav,та й самі мужики
filtered-cv10-test/310.wav,іншого історія не відає
filtered-cv10-test/3100.wav,предки українців поляни деревляни уличі тиверці
filtered-cv10-test/984.wav,вистрелив у серце
filtered-cv10-test/985.wav,я не стримався й усміхнувся
filtered-cv10-test/986.wav,другий момент
filtered-cv10-test/988.wav,розпочали рити котлован
filtered-cv10-test/989.wav,є в нас своє лихо і горе
filtered-cv10-test/99.wav,саме на той час він сформувався остаточно і увійшов у своє історичне русло буття
filtered-cv10-test/990.wav,общини вікінгів мешкали малими оселями керували якими так звані ярли найбагатші землевласники
filtered-cv10-test/991.wav,його критикують за повільність у схваленні реформаторських законів корупційні скандали та клоунади
filtered-cv10-test/992.wav,маленька але все ж таки перемога
filtered-cv10-test/993.wav,як дбаєш так і маєш
filtered-cv10-test/994.wav,пам'ятаєте у бердяева росія пришиблена своєю широчінню
filtered-cv10-test/995.wav,і знайшов сподвижника московія зробила вибір на користь війни на півночі
filtered-cv10-test/996.wav,хто кохав життя ледаче непереливки тому
filtered-cv10-test/997.wav,і постав він значно пізніше
filtered-cv10-test/998.wav,для землі не бажайте позбутися неба
