path,text
/data/filtered-cv10-test/1369.wav,коли вже спускалися вузькою вуличкою до центру села позаду почувся крик
/data/filtered-cv10-test/137.wav,сара майже не тямила що коїться з нею
/data/filtered-cv10-test/2503.wav,інших пояснень немає
/data/filtered-cv10-test/2504.wav,у письменника тільки один вчитель самі читачі
/data/filtered-cv10-test/2505.wav,на нема й суду нема
/data/filtered-cv10-test/2506.wav,для мене це стало великим відкриттям
/data/filtered-cv10-test/2507.wav,о трибуно скільки дурнів сходило з тебе переможцями
/data/filtered-cv10-test/2508.wav,високо літає та низько сідає
/data/filtered-cv10-test/2509.wav,згодом довкола монастиря створювалися поселення
/data/filtered-cv10-test/251.wav,латин од няньки наживався
/data/filtered-cv10-test/2510.wav,вільний од злочину я і від кайданів звільнюся
/data/filtered-cv10-test/2511.wav,який сум
/data/filtered-cv10-test/2512.wav,душа є більше там де любить ніж там де живе
/data/filtered-cv10-test/2513.wav,чернець і християнин він же хрещений ченцем фін
/data/filtered-cv10-test/2514.wav,це цілком самобутній народ який має прадавнє слов'янське коріння
/data/filtered-cv10-test/15.wav,поз стіну нари посередині нари поз другу стіну знов нари
/data/filtered-cv10-test/1501.wav,давно співаєш
/data/filtered-cv10-test/1502.wav,він м'якший і міцніший на розрив ніж поліестер
/data/filtered-cv10-test/1503.wav,він досить енергійно став до реорганізації королівської армії та знаходження нових джерел її фінансування
/data/filtered-cv10-test/1504.wav,дзвіниця вежі налічує сорок дзвонів і карильйон
/data/filtered-cv10-test/1506.wav,спускаємося до нього
/data/filtered-cv10-test/1507.wav,словом ліпше раз продати солідно  ніж багато разів по-дрібному
/data/filtered-cv10-test/1508.wav,перестрілка тривала цілий день
/data/filtered-cv10-test/1509.wav,коли зайшли між дерева подала мені якийсь пакуночок
/data/filtered-cv10-test/1510.wav,це він зробить пізніше готуючи десь через півтора десятка років повне видання енеїди
/data/filtered-cv10-test/1511.wav,синтаксичні ознаки дієприкметника
/data/filtered-cv10-test/1512.wav,цікаво чи скоро товаріщі здогадаються засідку тут зробити
/data/filtered-cv10-test/1514.wav,слід зазначити що мотивація росії відчутно відрізнялася від саудівської
/data/filtered-cv10-test/1517.wav,більшість виконавців погодились виступати на добровільних засадах
/data/filtered-cv10-test/1518.wav,це ж не верховна рада
/data/filtered-cv10-test/1519.wav,чому не реагують контролюючі органи
/data/filtered-cv10-test/152.wav,однак найпоширенішим похованням характерників було поховання лицем донизу
/data/filtered-cv10-test/756.wav,з яєць з'являються рухливі личинки з добре розвиненими кінцівками що зимують у гніздах
/data/filtered-cv10-test/757.wav,те що стосується нашої подальшої долі
/data/filtered-cv10-test/758.wav,пішов пішком з мішком
/data/filtered-cv10-test/759.wav,до дупи дверцята
/data/filtered-cv10-test/76.wav,я поїхав фактично відразу ж після політеху
/data/filtered-cv10-test/761.wav,від голови риба пахне
/data/filtered-cv10-test/762.wav,перше успішне сходження було здійснено двадцять дев'ятого травня
/data/filtered-cv10-test/763.wav,він зазначив що таких планів наразі немає
/data/filtered-cv10-test/764.wav,контраст приваблює погляд викликає емоції та спрямовує увагу
/data/filtered-cv10-test/766.wav,з файної дівки й молодиця файна
/data/filtered-cv10-test/767.wav,я прошу перевірити кворум у залі
/data/filtered-cv10-test/768.wav,почали б від'їжджати цілі фірми
/data/filtered-cv10-test/769.wav,жити значить працювати
/data/filtered-cv10-test/770.wav,головне спілкуймося доброзичливо якомога більше витрачаючи
/data/filtered-cv10-test/771.wav,що сталося лисий незадоволено запитав він
/data/filtered-cv10-test/772.wav,не перелічуватиму безліч лих які принесли на суздальську землю сини олександра так званого невського
/data/filtered-cv10-test/1389.wav,тобто ви не заперечуєте
/data/filtered-cv10-test/1390.wav,не потрібно зачитувати
/data/filtered-cv10-test/1391.wav,я не хотів би мати абсолютно все
/data/filtered-cv10-test/1392.wav,після бою під крутами унр визнали на міжнародному рівні
/data/filtered-cv10-test/1393.wav,чудовий вчитель показує
/data/filtered-cv10-test/1394.wav,він відчуває себе людиною що відбулася в житті успішною людиною
/data/filtered-cv10-test/1396.wav,знов по шиї пройшов дрож
/data/filtered-cv10-test/1397.wav,іди до мене я тобі казочку оповім
/data/filtered-cv10-test/1398.wav,під час палеозою з'явилося багато сучасних груп живих істот
/data/filtered-cv10-test/1399.wav,говорили старшини у таборі що весною повстанці большевиків розіб'ють
/data/filtered-cv10-test/14.wav,хоч би й хотіли то вже не можемо
/data/filtered-cv10-test/140.wav,цей факт підтверджений історично
/data/filtered-cv10-test/1400.wav,очима показую на неї чорноті
/data/filtered-cv10-test/1401.wav,зрештою якщо у вас є документ то хтось може знати підпис командира
/data/filtered-cv10-test/1402.wav,боротьби я не покину
/data/filtered-cv10-test/1403.wav,начальник роз'їзду усміхнувся
/data/filtered-cv10-test/1404.wav,по локоть руки засукав
/data/filtered-cv10-test/3505.wav,отож уважно прочитаймо лише один том історії хмельницька область
/data/filtered-cv10-test/3506.wav,скрізь куди ступала нога збирача землі російської  лилося море крові та сліз
/data/filtered-cv10-test/3507.wav,суздальські частини у складі татаро-монгольських військ брали участь у військовому поході на литву
/data/filtered-cv10-test/3508.wav,але російський історик як завжди хитрує та не домовляє
/data/filtered-cv10-test/3509.wav,цей факт підтвердив особисто плано карпіні
/data/filtered-cv10-test/351.wav,потім учні читали вірші
/data/filtered-cv10-test/3510.wav,за дурною головою і ногам нема спокою
/data/filtered-cv10-test/3511.wav,а що ж є більше понад віру
/data/filtered-cv10-test/3512.wav,ось про що розповідають литовські та європейські літописи
/data/filtered-cv10-test/3514.wav,чеснота краще ніж багатство й почесті
/data/filtered-cv10-test/3516.wav,як воїну дав вождь меча то побіди
/data/filtered-cv10-test/3517.wav,сумніватися в обізнаності рубрука немає найменших підстав
/data/filtered-cv10-test/3518.wav,треба було прикрасити минуле можливо навіть підтасувати й привласнити чуже
/data/filtered-cv10-test/3519.wav,тут великоросам нема сенсу лукавити
/data/filtered-cv10-test/352.wav,це економічно обгрунтовано
/data/filtered-cv10-test/1658.wav,сам біс їх не перемудрить
/data/filtered-cv10-test/1659.wav,хай кожна чота пришле до мене сюди двох чоловік
/data/filtered-cv10-test/1661.wav,на ловця і звір біжить
/data/filtered-cv10-test/1662.wav,мерянки весянки муромчанки татарки або мещерки
/data/filtered-cv10-test/1663.wav,шаман
/data/filtered-cv10-test/1664.wav,гатило гаркнув
/data/filtered-cv10-test/1665.wav,і постав він значно пізніше
/data/filtered-cv10-test/1666.wav,відбулася дуже тонка гра
/data/filtered-cv10-test/1667.wav,окремі літописні зводи навіть стверджують що олександр невський був прийомним сином хана батия
/data/filtered-cv10-test/1668.wav,її
/data/filtered-cv10-test/1669.wav,з цього часу і до кінця війни керував радянською дальньою авіацією
/data/filtered-cv10-test/167.wav,природа створює справжні речі а мистецтво фіктивні малювання заслуговує бути
/data/filtered-cv10-test/1670.wav,як справи
/data/filtered-cv10-test/1520.wav,поверніть будь ласка попередній слайд а тут його немає
/data/filtered-cv10-test/156.wav,з своїх книжок не навчиться того ніколи з книжками вона й не зайде далеко
/data/filtered-cv10-test/1601.wav,будь за мене месником княже
/data/filtered-cv10-test/1613.wav,бог з тобою сестро
/data/filtered-cv10-test/1625.wav,пси полетіли навздогін за звіром
/data/filtered-cv10-test/1639.wav,університет музеї й бібліотеки не дадуть того що можуть дати карі сірі блакитні
/data/filtered-cv10-test/1671.wav,повідаєш і йому
/data/filtered-cv10-test/1731.wav,у цьому криється наріжний камінь таємниць історії походження московитів які згодом стали великоросами
/data/filtered-cv10-test/1749.wav,недомовки і відверта брехня є звичайним і природним явищем у російській імперській історії
/data/filtered-cv10-test/1776.wav,міль ризи їсть а печаль людину
/data/filtered-cv10-test/1795.wav,той горя не знає
/data/filtered-cv10-test/1856.wav,про нашу гостину у вербівці червоні вже знають
/data/filtered-cv10-test/187.wav,олю чого ти
/data/filtered-cv10-test/2637.wav,хлопець цокотячи зубами радісно усміхнувся
/data/filtered-cv10-test/2638.wav,уроджений в околицях холодного яру зінкевич не міг казати що нікого там не знав
/data/filtered-cv10-test/2639.wav,замовк зевес моргнув бровами
/data/filtered-cv10-test/264.wav,яку надобу маєш
/data/filtered-cv10-test/2640.wav,уздрів енеєвих гульвіс
/data/filtered-cv10-test/2641.wav,ваєт полюбляв тьмяну поверхню цих фарб котрі не давали зайвого блиску
/data/filtered-cv10-test/2642.wav,та й обережною завжди була
/data/filtered-cv10-test/2643.wav,орієнтовна програма для вступників у вузи
/data/filtered-cv10-test/2644.wav,бився рідко й слабо ледве чутно
/data/filtered-cv10-test/2648.wav,на тобі небоже що мені негоже
/data/filtered-cv10-test/2393.wav,неможна нечесно і неправильно говорити і узагальнювати
/data/filtered-cv10-test/2425.wav,невже про це у листі ні слова
/data/filtered-cv10-test/2439.wav,ось кілька підтверджувальних виписок про ці військові походи
/data/filtered-cv10-test/2462.wav,давно живу на світі я
/data/filtered-cv10-test/2472.wav,блакитний наполягав на недоцільності такої операції
/data/filtered-cv10-test/2489.wav,що з воза впало то пропало
/data/filtered-cv10-test/2502.wav,ця думка важко сприймається російською людиною
/data/filtered-cv10-test/2515.wav,тут уже дещо прояснюється
/data/filtered-cv10-test/2539.wav,гора має три пологі схили
/data/filtered-cv10-test/2586.wav,таке військове уміння російського генералітету в кримській війні під севастополем
/data/filtered-cv10-test/2680.wav,я маю деякі поради
/data/filtered-cv10-test/2750.wav,вона ні до танцю ні до ружанцю
/data/filtered-cv10-test/277.wav,імперія завжди їх тасувала як шулер колоду карт
/data/filtered-cv10-test/2796.wav,його нерви були напружені
/data/filtered-cv10-test/2771.wav,порядок проведення виборів президента україни встановлюється законом
/data/filtered-cv10-test/2772.wav,це мій обов'язок
/data/filtered-cv10-test/2773.wav,і в неї має бути як законодавча так і виконавча влада
/data/filtered-cv10-test/2775.wav,батько доводить свою любов повагою слухаючи і приймаючи
/data/filtered-cv10-test/2776.wav,звісно в програмі є і позитивні моменти
/data/filtered-cv10-test/2777.wav,це був лиш сон
/data/filtered-cv10-test/2778.wav,які ще будуть пропозиції
/data/filtered-cv10-test/2779.wav,про дострокове припинення повноважень верховної ради
/data/filtered-cv10-test/2780.wav,сьогодні це визначення значно менше відповідає дійсності
/data/filtered-cv10-test/2781.wav,мінометну міну можна вирахувати з вельми високою вірогідністю
/data/filtered-cv10-test/2783.wav,сьогодні дуже смішну комедію виставлять
/data/filtered-cv10-test/2784.wav,став як завше коло порога
/data/filtered-cv10-test/2785.wav,я ніколи не повірю що він шкідник
/data/filtered-cv10-test/1282.wav,біда для нас судьби устав
/data/filtered-cv10-test/1283.wav,у наступні дні й ночі рухаємося у напрямку канева
/data/filtered-cv10-test/1284.wav,робота йшла жваво без перерв
/data/filtered-cv10-test/1285.wav,на лавці під образами стоять дві англійські рушниці
/data/filtered-cv10-test/1287.wav,хоч тоді багато хлопців переховувалося в лісі він держався сам
/data/filtered-cv10-test/1288.wav,до альбому було включено білоруськомовну версію пісні чугайстра
/data/filtered-cv10-test/1289.wav,дали присягу або ворога з україни виженемо або загинемо
/data/filtered-cv10-test/129.wav,шукали трупи козицького і соколова але не знайшли
/data/filtered-cv10-test/1290.wav,не згадував я досі про нього бо і згадувати не було чого
/data/filtered-cv10-test/1291.wav,через далековид
/data/filtered-cv10-test/1292.wav,приїхав весною якийсь професор бородатий
/data/filtered-cv10-test/1293.wav,виконання тут було вже справді артистичне
/data/filtered-cv10-test/1294.wav,чому я сиджу на простому стільці
/data/filtered-cv10-test/1295.wav,також хотілось би почути відповідь
/data/filtered-cv10-test/1296.wav,звісно кожен із цих шляхів має свої ризики погоджується видання
/data/filtered-cv10-test/1297.wav,у них хвальби повні торби
/data/filtered-cv10-test/13.wav,коли це буде він не знав але товариші казали що буде
/data/filtered-cv10-test/130.wav,на щастя пугач вдало маневрує і зводить червоні лави в гущавині
/data/filtered-cv10-test/1301.wav,очі посумніли
/data/filtered-cv10-test/2921.wav,тому я підтримую тих колег які кажуть нам треба змінити виборчу систему
/data/filtered-cv10-test/2922.wav,на мулах нешвидких вона верталась із ясного саду
/data/filtered-cv10-test/2923.wav,я запрошую всіх зайняти свої місця і підготуватися до роботи
/data/filtered-cv10-test/2924.wav,прошу ближче до мікрофону
/data/filtered-cv10-test/2925.wav,старого любити себе губити
/data/filtered-cv10-test/2926.wav,ви задали запитання і є відповідь
/data/filtered-cv10-test/2927.wav,порядок проведення виборів президента україни встановлюється законом
/data/filtered-cv10-test/2928.wav,але я не втрачаю надії
/data/filtered-cv10-test/2929.wav,добрий викладач може навчити інших навіть тому чого сам не вміє
/data/filtered-cv10-test/293.wav,тобто ви пропонуєте повернутися до цього питання
/data/filtered-cv10-test/2930.wav,ні риба ні м 'ясо
/data/filtered-cv10-test/2931.wav,ну бог з вами
/data/filtered-cv10-test/2932.wav,таким чином також підтримати малий бізнес
/data/filtered-cv10-test/2933.wav,але будь-яка облуда цієї імперії завжди мала певну мету
/data/filtered-cv10-test/1093.wav,а гарно порившись в інтернеті можна знайти безліч цікавих варіантів
/data/filtered-cv10-test/1094.wav,іноді на слабкі землетруси реагують домашні тварини
/data/filtered-cv10-test/1095.wav,правда в очі коле
/data/filtered-cv10-test/1096.wav,спочити на лаврах заспокоїтись на досягнутому
/data/filtered-cv10-test/1097.wav,і провокує невпевненість в собі що проявляється в агресивності в політиці
/data/filtered-cv10-test/1098.wav,тому зміни до конституції і скасування недоторканності президента суддів депутатів
/data/filtered-cv10-test/1099.wav,з гонору на голові ходить
/data/filtered-cv10-test/11.wav,у всякому разі своє він любить так що все дасть за нього
/data/filtered-cv10-test/110.wav,громадянин україни не може бути позбавлений права в будь-який час повернутися в україну
/data/filtered-cv10-test/1100.wav,скільки коштує цей довідник
/data/filtered-cv10-test/1101.wav,любов виникає з любові коли хочу щоб мене любили я сам перший люблю
/data/filtered-cv10-test/1102.wav,чому я так кажу
/data/filtered-cv10-test/1103.wav,каприз бажання без потреби
/data/filtered-cv10-test/1104.wav,цей з'ясований момент
/data/filtered-cv10-test/1105.wav,кожному хочеться сказати щось радісне
/data/filtered-cv10-test/1106.wav,це не лише думка автора і результат нашого аналізу
/data/filtered-cv10-test/62.wav,як люди добрі коні добрі кузня добра то й циган добрий
/data/filtered-cv10-test/620.wav,брехня про слов'янське походження московії та інше
/data/filtered-cv10-test/621.wav,на той час сартак уже мав власну ханську ставку
/data/filtered-cv10-test/622.wav,втеча від суспільного життя це зменшення себе
/data/filtered-cv10-test/623.wav,давайте визначимося за що ж ми голосуємо
/data/filtered-cv10-test/624.wav,велика частина системного програмного забезпечення пишеться мовою сі
/data/filtered-cv10-test/625.wav,підкинула як зозуля під плиску
/data/filtered-cv10-test/626.wav,і далі країна повинна розвиватись
/data/filtered-cv10-test/627.wav,деяких іммігрантів з європи дивує що у канаді неможливо викликати лікаря додому
/data/filtered-cv10-test/628.wav,це екологічна катастрофа
/data/filtered-cv10-test/63.wav,але нарешті таки прогнав ще й вилаяв погано
/data/filtered-cv10-test/631.wav,харя зібгав білий міх волохатої гайди витер піт з чола
/data/filtered-cv10-test/633.wav,спочатку ми були вислані як куркулі а потім уже за віру заарештовані
/data/filtered-cv10-test/634.wav,товсті стриптизерки іноді перегинають палку
/data/filtered-cv10-test/635.wav,хотів би додати
/data/filtered-cv10-test/636.wav,одразу хочу акцентувати увагу публічний скандал не просто сварка
/data/filtered-cv10-test/637.wav,ми хочемо відсвяткувати у вашому ресторані день народження доньки
/data/filtered-cv10-test/64.wav,мені його поведінка здається дуже підозрілою
/data/filtered-cv10-test/327.wav,однак у московії ми цього ніколи не спостерігали
/data/filtered-cv10-test/3270.wav,пропустивши наперед лави черкасців йдемо позаду
/data/filtered-cv10-test/3271.wav,чи добре пообідали
/data/filtered-cv10-test/3272.wav,не дуже рано повставали
/data/filtered-cv10-test/3273.wav,і за мене часто б'ються
/data/filtered-cv10-test/3274.wav,до стін драбини приставляли
/data/filtered-cv10-test/3275.wav,а піщані кучугури вкривалися вже червоними лавами які повільно сунули до мосту
/data/filtered-cv10-test/3276.wav,перешкоджають повноцінному розвитку курортної зони
/data/filtered-cv10-test/3277.wav,сергій василюк більш як півроку знаходиться сам-на-сам з власними творчими пошуками
/data/filtered-cv10-test/3278.wav,тогді-то в пеклі вечерниці
/data/filtered-cv10-test/3279.wav,огні помчалися к водам
/data/filtered-cv10-test/328.wav,до фіно-угорської групи
/data/filtered-cv10-test/3280.wav,петренко подав команду і десяток гранат пошипівши трохи в руках полетіли в яму проходу
/data/filtered-cv10-test/3281.wav,дехто їде возами за гать
/data/filtered-cv10-test/584.wav,холодноярці що прислухалися вибухнули гомеричним реготом
/data/filtered-cv10-test/585.wav,за кожне наближення ворог платить трупами але й наша лава невпинно рідіє
/data/filtered-cv10-test/586.wav,і голову зняли з плечей
/data/filtered-cv10-test/588.wav,у мене досить технічне питання
/data/filtered-cv10-test/589.wav,я згоден з цим
/data/filtered-cv10-test/59.wav,крилаті вислови
/data/filtered-cv10-test/590.wav,я ж вас запитав
/data/filtered-cv10-test/591.wav,від лютої напасті
/data/filtered-cv10-test/592.wav,але не будеш і гатиловою відповів їй валтарій аквітанський
/data/filtered-cv10-test/593.wav,він довго не міг їй цього сказати
/data/filtered-cv10-test/594.wav,ви робіть а я забіжу перегляну
/data/filtered-cv10-test/596.wav,кожному гарантується недоторканність житла
/data/filtered-cv10-test/597.wav,лякана ворона куща боїться
/data/filtered-cv10-test/598.wav,на території україни забороняється створення і функціонування будь-яких збройних формувань не передбачених законом
/data/filtered-cv10-test/599.wav,шукай у власних глибинах
/data/filtered-cv10-test/6.wav,наша трійка мовчала обдумували подробиці нападу
/data/filtered-cv10-test/60.wav,тепер він навіть не знає куди той подався
/data/filtered-cv10-test/600.wav,на ділі каймося не на словах
/data/filtered-cv10-test/601.wav,немає чим крити а жаль
/data/filtered-cv10-test/2891.wav,кесареві кесареве засміявся в темряві годой
/data/filtered-cv10-test/2892.wav,завжди посміхатися нам буде доля
/data/filtered-cv10-test/2893.wav,не вбивай
/data/filtered-cv10-test/2894.wav,а ось як про життя людей суздальської землі говорить російський професор
/data/filtered-cv10-test/2895.wav,добре
/data/filtered-cv10-test/2896.wav,все те що буде зроблене проти на твою ж таки голову і впаде
/data/filtered-cv10-test/2897.wav,три крапки
/data/filtered-cv10-test/2898.wav,подивись наліво подивись направо це твоя земля це твоя держава
/data/filtered-cv10-test/2899.wav,зате ж за няньку і вступався
/data/filtered-cv10-test/29.wav,нерви як не луснуть серце знемоглося
/data/filtered-cv10-test/290.wav,президент україни виконує свої повноваження до вступу на пост новообраного президента україни
/data/filtered-cv10-test/3587.wav,пізніше ми бачили як чітко на майдані працює їхня польова кухня
/data/filtered-cv10-test/3588.wav,перекладай смисл а не слова бо контекст господь перекладу твого
/data/filtered-cv10-test/3589.wav,заповітом є особисте розпорядження фізичної особи на випадок своєї смерті
/data/filtered-cv10-test/359.wav,у тисячах що років твориться і кріпне зникає у миг ока
/data/filtered-cv10-test/3590.wav,кажуть що трейдери вивозять великі гроші не вкладаючи їх в економіку
/data/filtered-cv10-test/3591.wav,воно насправді не є менш важливим
/data/filtered-cv10-test/3592.wav,волонтери навіть організовували декілька масштабних виставок військових товарів
/data/filtered-cv10-test/3596.wav,наступний накладається на попередній коли той уже подав голос
/data/filtered-cv10-test/3597.wav,не по рогволодовій руці вже меч
/data/filtered-cv10-test/3598.wav,антиатом
/data/filtered-cv10-test/3599.wav,антибуржуазний
/data/filtered-cv10-test/36.wav,вона ніби на човні
/data/filtered-cv10-test/360.wav,так недофінансування на сьогоднішній день є
/data/filtered-cv10-test/3600.wav,парубок знову сидить та й плаче
/data/filtered-cv10-test/3601.wav,групи зацікавлених людей працюють сьогодні над їх відновленням
/data/filtered-cv10-test/3602.wav,він довго не міг їй цього сказати
/data/filtered-cv10-test/3212.wav,ой піду я до лісу до лісочку
/data/filtered-cv10-test/3240.wav,на півночі московія надовго загрузла в так званій лівонській війні
/data/filtered-cv10-test/3282.wav,йду до кінної сотні
/data/filtered-cv10-test/3295.wav,приходить лакей дає йому царський наказ а він уже давно знає як і що
/data/filtered-cv10-test/3305.wav,заповів нам тарас як братам обійнятись
/data/filtered-cv10-test/3342.wav,звертаються з такими запитаннями вони й до мене
/data/filtered-cv10-test/3356.wav,ми серцем голі догола
/data/filtered-cv10-test/3376.wav,учетверте
/data/filtered-cv10-test/3412.wav,антибюрократичний
/data/filtered-cv10-test/3429.wav,це все звісно риторично
/data/filtered-cv10-test/3466.wav,робилося це не лише хрестом а частіше мечем і кров'ю
/data/filtered-cv10-test/3502.wav,о трибуно скільки дурнів сходило з тебе переможцями
/data/filtered-cv10-test/3586.wav,півсвіта скаче а півсвіта плаче
/data/filtered-cv10-test/3603.wav,тоді володимир великий покаявся скинув перуна і русь охрестив
/data/filtered-cv10-test/1796.wav,як висвятиш
/data/filtered-cv10-test/1798.wav,а стару яблуню під корінь
/data/filtered-cv10-test/1799.wav,гатило поправив його молодий служник по-їхньому гатило
/data/filtered-cv10-test/180.wav,знаєте я такий чоловік або пан або пропав
/data/filtered-cv10-test/1800.wav,що вона там діє
/data/filtered-cv10-test/1801.wav,русич є
/data/filtered-cv10-test/1802.wav,карамзін вимовив слово істини зраджує
/data/filtered-cv10-test/1803.wav,лугарі не словіни княже
/data/filtered-cv10-test/1804.wav,вікілла господарю проказав тихшим голосом тлумач
/data/filtered-cv10-test/1805.wav,чи не маєш хоті княже годечане за мою душу собі святого заробити
/data/filtered-cv10-test/1806.wav,недоруйнована або напівзруйнована імперія завжди має в собі потенційну можливість відродження
/data/filtered-cv10-test/1809.wav,це наш комсомольський організатор
/data/filtered-cv10-test/181.wav,молоді буйні верби вже поросли тут подекуди по леваді
/data/filtered-cv10-test/1810.wav,чотирнадцяти
/data/filtered-cv10-test/1812.wav,бугай піднявся на схил і поліз рачки в кущі
/data/filtered-cv10-test/480.wav,генерал хвилину думав
/data/filtered-cv10-test/481.wav,це мене роззлостило
/data/filtered-cv10-test/484.wav,він зараз знаходиться в аварійному стані
/data/filtered-cv10-test/485.wav,посміхається андрій упершись ліктями в коліна і вклавши підборіддя в долоні
/data/filtered-cv10-test/487.wav,про те навіщо ці літописні зводи з'явилися згодом поговоримо нижче
/data/filtered-cv10-test/488.wav,приходь до своєї віри добрими справами
/data/filtered-cv10-test/489.wav,послухайте ці одкровення
/data/filtered-cv10-test/490.wav,не вартий дірки від бублика
/data/filtered-cv10-test/492.wav,як моє невлад я з своїм назад
/data/filtered-cv10-test/493.wav,все це викликає зростання соціальної напруги в місті
/data/filtered-cv10-test/494.wav,не називай мене падлюкою  це гноблення
/data/filtered-cv10-test/496.wav,повернувшись сховала лице на моїх грудях і дала сльозам волю
/data/filtered-cv10-test/497.wav,е-е та то ви стрілки хочете переставити ну-ну
/data/filtered-cv10-test/498.wav,ну і зрозуміло що у радянському історичному каноні не могло бути місця українській революції
/data/filtered-cv10-test/499.wav,він ударив мене ногою в живіт
/data/filtered-cv10-test/5.wav,і тут наперед приготуйтеся
/data/filtered-cv10-test/663.wav,був собі дід та баба а в них було три сини
/data/filtered-cv10-test/664.wav,вишата сказав
/data/filtered-cv10-test/666.wav,слухайте але вдавайте що ми розмовляємо про звичайнісінькі речі сказав дідусь
/data/filtered-cv10-test/667.wav,ти бачиш як тебе люблю
/data/filtered-cv10-test/669.wav,цей тон стосовно україни в нього повсякденний
/data/filtered-cv10-test/67.wav,якась каже мужва обідрана
/data/filtered-cv10-test/672.wav,де наші комунальні служби
/data/filtered-cv10-test/673.wav,як твої мама з татом змогли народити таку дурну дитину
/data/filtered-cv10-test/674.wav,і в цьому реальному світі практично ніхто не говорив українською
/data/filtered-cv10-test/675.wav,одне в луг а друге в плуг
/data/filtered-cv10-test/676.wav,скільки зла таїться всередині за гарною подобою гадюка ховається в траві
/data/filtered-cv10-test/678.wav,державною мовою в україні є українська мова
/data/filtered-cv10-test/679.wav,думка хороша
/data/filtered-cv10-test/68.wav,є й такі не найде толку буде тихо не найде ж точки лихо
/data/filtered-cv10-test/680.wav,уночі сніжок припорошив свіжий
/data/filtered-cv10-test/681.wav,молодими
/data/filtered-cv10-test/682.wav,тату це залізняк
/data/filtered-cv10-test/3378.wav,то я так чи не так
/data/filtered-cv10-test/3379.wav,відав єси що діва та є моя роба
/data/filtered-cv10-test/338.wav,з москалями нема спільної мови
/data/filtered-cv10-test/3380.wav,за чим же слють тебе
/data/filtered-cv10-test/3381.wav,але грек твердо глянув на князя й тихо проказав
/data/filtered-cv10-test/3382.wav,а що
/data/filtered-cv10-test/3383.wav,стара повільно по складах проказала глухим і мовби не своїм голосом
/data/filtered-cv10-test/3384.wav,оружжя не лже сам до себе мовив князь і вирішив узавтра не чинити опору
/data/filtered-cv10-test/3386.wav,від кого
/data/filtered-cv10-test/3387.wav,лугарі служать тому хто більше дає княже так ведеться спокону
/data/filtered-cv10-test/3388.wav,і носиш на шворці їхній знак
/data/filtered-cv10-test/3389.wav,вишата сказав
/data/filtered-cv10-test/339.wav,навіть не намагаючись організувати оборону міста він віддав наказ евакуюватися на кубань
/data/filtered-cv10-test/3390.wav,нога
/data/filtered-cv10-test/3391.wav,наречемося русинами й таких візьмуть а вернемось
/data/filtered-cv10-test/1259.wav,та їм не пощастило
/data/filtered-cv10-test/126.wav,так я вважаю що це рішення сьогодні виглядає для людей природньо
/data/filtered-cv10-test/1260.wav,потім глянув на усміхнені обличчя і густо почервонів
/data/filtered-cv10-test/1261.wav,шкереберть к чорту все пішло
/data/filtered-cv10-test/1262.wav,завес допустить посадить
/data/filtered-cv10-test/1263.wav,треба бути готовими до боротьби ще й із ним
/data/filtered-cv10-test/1264.wav,ніхто не може бути примушений до участі або до неучасті у страйку
/data/filtered-cv10-test/1265.wav,тут подається офіційний наказ імператриці посланий митрополитові платону в троїце-сергієву лавру
/data/filtered-cv10-test/1266.wav,і ще одне підтвердження цієї думки
/data/filtered-cv10-test/1267.wav,це необхідно констатувати для розуміння історичної правди
/data/filtered-cv10-test/1268.wav,кожен народ складається із щоденних виявів активності і мовчазності
/data/filtered-cv10-test/1269.wav,перемелеться лихо добро буде
/data/filtered-cv10-test/3467.wav,одиниця тоді лишень чогось варта коли висловлює хоч трохи духу своєї збірноти
/data/filtered-cv10-test/3468.wav,тут як то кажуть ні відняти ні додати
/data/filtered-cv10-test/3469.wav,не можна сфальсифікувати факт появи міста або села
/data/filtered-cv10-test/347.wav,андрій скрипнув зубами і рушив на ґанок
/data/filtered-cv10-test/3470.wav,у нашому дослідженні немає необхідності займатися докладним викладом історії розвитку цього народу
/data/filtered-cv10-test/3471.wav,олександр невський вдруге привів татаро-монгольські війська й чисельників до новгорода
/data/filtered-cv10-test/3472.wav,але ж як бачите не все чортова баба здійснила
/data/filtered-cv10-test/3473.wav,він мовив про користь тривалих молитв і не йшов нікуди
/data/filtered-cv10-test/3475.wav,ключевський продовжує цю думку
/data/filtered-cv10-test/3476.wav,це його не цікавило
/data/filtered-cv10-test/3477.wav,ця перемога врятувала безліч нещасних жителів тверської області взятих у неволю татарами
/data/filtered-cv10-test/2251.wav,але стосовно великих і гордих фінських племен
/data/filtered-cv10-test/2252.wav,це уявлення поступово проникало в національну свідомість
/data/filtered-cv10-test/2253.wav,то були державні проімперські писання
/data/filtered-cv10-test/2254.wav,пане солженіцин помізкуйте трішки і дайте собі відповідь куди ж усе це поділося
/data/filtered-cv10-test/2255.wav,прадавній очевидець спростував брехню великоросів
/data/filtered-cv10-test/2256.wav,інші питання організації місцевого самоврядування формування діяльності та відповідальності органів місцевого самоврядування визначаються законом
/data/filtered-cv10-test/2257.wav,я спробував з'ясувати рік народження князя андрія ярославовича й наткнувся на знак питання
/data/filtered-cv10-test/2258.wav,хоча саме військові керували цією країною протягом десятиліть
/data/filtered-cv10-test/2259.wav,там чітко написано
/data/filtered-cv10-test/226.wav,ні в тин ні в ворота
